goal ,pledged ,backers ,currency ,main_category ,duration 
50000,53669,690,1,7,2152041.0
800,0,0,1,7,1641624.0
250000,50,1,1,7,2592000.0
10000,1572,28,1,7,2588400.0
15000,18260,145,1,7,3087522.0
50000,16,1,1,7,2592000.0
2000,2361,59,1,7,3969270.0
2700,150,1,1,7,2595600.0
150,898,58,1,7,2630432.0
1000,1002,22,1,7,1243206.0
50000,2857,31,1,7,3208003.0
50000,2482,53,1,7,5184000.0
1375,280,9,1,7,2685909.0
5000,5679,78,1,7,2592000.0
680,0,0,1,7,1217399.0
2000,206,5,1,7,5180820.0
27000,14795,207,1,7,2648715.0
4000,6581,105,1,7,2592000.0
1200,1336,31,1,7,2592000.0
450,160,5,1,7,1089950.0
6500,7060,146,1,7,2851200.0
25000,3635,44,1,7,3944859.0
10000,330,4,1,7,2592000.0
200,30,1,1,7,2592000.0
600,1101,19,1,7,1299001.0
80,0,0,1,7,2592000.0
10000,80,1,1,7,924665.0
25000,741,15,1,7,3888000.0
4995,861,14,1,7,2592000.0
4000,5480,131,1,7,2246400.0
14645,0,0,1,7,2694171.0
1000,1286,28,1,7,1209600.0
50,2,2,1,7,3888000.0
180,348,3,1,7,2592000.0
35000,11251,254,1,7,2588400.0
18000,18738,150,1,7,2592000.0
6000,6975,81,1,7,2592000.0
50000,0,0,1,7,2757495.0
200,217,18,1,7,1296000.0
55000,10,1,1,7,2592000.0
550,2161,45,1,7,2592000.0
700,0,0,1,7,2588400.0
20000,34,1,1,7,3888000.0
10000,17924,29,1,7,2764800.0
120,37,3,1,7,2592000.0
5000,0,0,1,7,2592000.0
480,123,5,1,7,5203248.0
2000,2195,29,1,7,2592000.0
5000,7387,71,1,7,4734330.0
5000,0,0,1,7,2592000.0
450,501,11,1,7,1728000.0
40000,0,0,1,7,5184000.0
13000,0,0,1,7,5184000.0
1000,52,3,1,7,2588400.0
5000,0,0,1,7,3888000.0
1000,1660,50,1,7,1981427.0
100,0,0,1,7,2595600.0
22000,27280,331,1,7,2592000.0
5000,6,1,1,7,2592000.0
2000,580,12,1,7,2173430.0
20000,6095,91,1,7,3884400.0
20000,2961,33,1,7,2592000.0
18500,370,11,1,7,4842000.0
10000,10171,111,1,7,2866731.0
2250,1070,13,1,7,2592000.0
50000,125,5,1,7,2592000.0
2200,2883,77,1,7,1899025.0
2500,0,0,1,7,1448028.0
1500,66,5,1,7,2592000.0
9000,55751,929,1,7,2592000.0
1750,1885,20,1,7,2592283.0
11500,1382,10,1,7,3283200.0
20000,36,4,1,7,5184000.0
500,24,3,1,7,1728000.0
500,0,0,1,7,2592000.0
20000,0,0,1,7,2595600.0
20000,0,0,1,7,2592000.0
500,581,10,1,7,2592000.0
1000,0,0,1,7,2595600.0
57750,9101,88,1,7,5183310.0
5000,300,3,1,7,5184000.0
2000,2025,25,1,7,2592000.0
1200,2791,51,1,7,1724400.0
3210,357,8,1,7,2694705.0
5000,5780,32,1,7,1424585.0
6000,38,2,1,7,2901458.0
1500,1780,24,1,7,2588400.0
4000,917,26,1,7,3286347.0
6000,0,0,1,7,2661324.0
7200,12137,166,1,7,2592000.0
15000,17739,156,1,7,2638584.0
7000,0,0,1,7,2592000.0
5000,0,0,1,7,5122900.0
15500,15570,48,1,7,2576675.0
15000,17196,130,1,7,1987200.0
9000,0,0,1,7,2592000.0
95000,102426,859,1,7,2832500.0
32,32,1,1,7,2455151.0
10100,320,16,1,7,2595600.0
123,0,0,1,7,2853648.0
400,70,4,1,7,2592000.0
10000,140,3,1,7,2592000.0
20000,0,0,1,7,2767752.0
1000,25,1,1,7,2592000.0
32000,33277,207,1,7,5184000.0
550,835,22,1,7,1296000.0
7500,7521,76,1,7,2160000.0
100,0,0,1,7,2166208.0
300,310,5,1,7,1511086.0
3500,90,4,1,7,432000.0
8000,8515,40,1,7,2872319.0
250,297,13,1,7,2343937.0
20000,3092,83,1,7,2592000.0
7500,230,4,1,7,2592000.0
100,182,11,1,7,1200741.0
2000,175,3,1,7,2592000.0
800,1542,21,1,7,2270261.0
550,75,2,1,7,3503566.0
3500,4047,76,1,7,2896640.0
1000,0,0,1,7,2588400.0
8000,3906,43,1,7,5184000.0
1000,45,1,1,7,5184000.0
1500,1601,31,1,7,2592000.0
250,100,6,1,7,2678400.0
500,5,1,1,7,1814400.0
1000000,0,0,1,7,5184000.0
100,29,3,1,7,887114.0
2100,2250,37,1,7,1507671.0
4000,0,0,1,7,2595600.0
300,2421,159,1,7,3024000.0
15000,0,0,1,7,2592000.0
250,446,9,1,7,5303430.0
8000,8072,25,1,7,1296000.0
22000,46111,453,1,7,3110400.0
1250,190,7,1,7,2592000.0
3000,1296,19,1,7,1594617.0
2500,3105,26,1,7,1801261.0
2000,950,24,1,7,3550540.0
40000,2514,18,1,7,3888000.0
1000,100,1,1,7,2591855.0
1000,0,0,1,7,2592000.0
7500,25,1,1,7,2592000.0
6500,170,5,1,7,2592000.0
2000,2738,25,1,7,2592000.0
4000,0,0,1,7,2592000.0
3500,55,3,1,7,1910380.0
25000,25000,63,1,7,3888000.0
3000,0,0,1,7,3158549.0
12000,12568,148,1,7,2592000.0
1000,1000,36,1,7,1260868.0
4303,0,0,1,7,2592000.0
1000,1666,42,1,7,6465036.0
4000,5448,68,1,7,1296000.0
8000,8613,101,1,7,5443673.0
200,5,2,1,7,5184000.0
80000,1,1,1,7,864000.0
5000,250,2,1,7,2160000.0
5000,550,9,1,7,3456000.0
5000,6250,70,1,7,2592000.0
20000,0,0,1,7,5187600.0
1500,0,0,1,7,2588400.0
5000,5055,63,1,7,2592000.0
10000,1355,18,1,7,2716379.0
1600,0,0,1,7,1728000.0
500,98,7,1,7,2896239.0
6500,7536,79,1,7,1983614.0
10,3,2,1,7,2592000.0
900,0,0,1,7,2588400.0
1250,1260,69,1,7,1447993.0
1000,0,0,1,7,2592000.0
1500,0,0,1,7,2592000.0
5500,6,2,1,7,5184000.0
1400,0,0,1,7,2592000.0
1600,5243,64,1,7,2222407.0
1500,0,0,1,7,2592000.0
2400,3024,56,1,7,2846941.0
2500,38,5,1,7,2781533.0
200,24,3,1,7,2592000.0
6000,6303,76,1,7,2311780.0
5000,6109,153,1,7,864000.0
3000,0,0,1,7,2588400.0
7000,5886,33,1,7,2592000.0
300,509,29,1,7,800038.0
2000,30,2,1,7,2592000.0
1000,1010,27,1,7,2592000.0
4500,4650,45,1,7,2592000.0
7000,1,1,1,7,4226117.0
1000,195,7,1,7,1929208.0
10000,1,1,1,7,2592000.0
2000,0,0,1,7,2592000.0
10000,4118,44,1,7,2588400.0
2300,81,5,1,7,1296000.0
450,113,3,1,7,2592000.0
3000,7696,98,1,7,2592000.0
1000,1155,12,1,7,1041353.0
1000,80,2,1,7,2588400.0
500,665,19,1,7,1555051.0
2700,2930,52,1,7,2592000.0
4000,240,8,1,7,7775825.0
25000,5325,42,1,7,3023560.0
4000,9224,221,1,7,2592000.0
1500,225,14,1,7,3456000.0
500,700,23,1,7,4849519.0
100,356,20,1,7,2592000.0
2000,591,8,1,7,2592000.0
10000,10730,105,1,7,2615800.0
9000,250,1,1,7,1369747.0
270000,0,0,1,7,2588400.0
20000,20149,121,1,7,4407098.0
18000,18367,158,1,7,2332800.0
5000,0,0,1,7,2592000.0
8000,12533,113,1,7,3456000.0
5000,243,12,1,7,2592000.0
5000,881,17,1,7,2592000.0
3000,3030,34,1,7,3031363.0
3000,476,5,1,7,2592000.0
5000,0,0,1,7,5187600.0
3200,4343,192,1,7,2592000.0
10000,31,3,1,7,2592000.0
10000,10744,138,1,7,2595600.0
1800,4,2,1,7,1835446.0
500,1858,201,1,7,2138604.0
2000,3896,41,1,7,2592000.0
1200,0,0,1,7,1209600.0
12500,23627,462,1,7,2592000.0
1500,2018,26,1,7,2592000.0
20000,25,1,1,7,2592000.0
3000,10,2,1,7,2592000.0
4575,85,1,1,7,2592000.0
100,0,0,1,7,2592000.0
525,571,9,1,7,2592000.0
1998,1123,12,1,7,2687717.0
3000,4010,30,1,7,3652317.0
13000,13729,131,1,7,2160000.0
20000,1873,42,1,7,2588400.0
5000,920,12,1,7,2592000.0
400,959,33,1,7,2592000.0
6000,0,0,1,7,3196800.0
2500,2645,42,1,7,2592000.0
3000,3772,99,1,7,2592000.0
1000,1241,36,1,7,2701019.0
100,1439,42,1,7,1728000.0
30,0,0,1,7,2149603.0
1000,1005,19,1,7,3465799.0
1500,0,0,1,7,5184000.0
1500,1753,27,1,7,5184000.0
3900,1065,10,1,7,2592000.0
2500,5539,37,1,7,2678400.0
750,1120,13,1,7,3024000.0
999,1032,11,1,7,2155585.0
3000,55,3,1,7,2592000.0
2000,111,6,1,7,5184000.0
1000,423,15,1,7,2595600.0
1500,110,5,1,7,5184000.0
2160,300,8,1,7,1814400.0
17000,25,1,1,7,4443595.0
250,411,10,1,7,2592000.0
2500,0,0,1,7,2592000.0
750,1399,20,1,7,2595600.0
2000,2325,45,1,7,2592000.0
8000,2025,24,1,7,5184000.0
5000,1420,17,1,7,2592000.0
3000,4722,50,1,7,4020691.0
2000,1140,13,1,7,2592000.0
3000,3137,90,1,7,1461769.0
5000,5870,55,1,7,2163600.0
30000,0,0,1,7,5184000.0
1500,50,1,1,7,2592000.0
250,0,0,1,7,1984642.0
2500,2690,65,1,7,1211140.0
1000,5,1,1,7,2592000.0
1750,2453,40,1,7,3888000.0
15000,100,2,1,7,2592000.0
409,904,39,1,7,5184000.0
700,830,10,1,7,7723279.0
600,0,0,1,7,1728000.0
1800,24,1,1,7,1485569.0
7000,0,0,1,7,2592000.0
3000,3031,34,1,7,3928505.0
1000,1055,38,1,7,1807788.0
5000,5120,65,1,7,2592000.0
2850,2966,49,1,7,2851200.0
1500,1825,16,1,7,2592000.0
2500,3076,75,1,7,3452400.0
20000,431,13,1,7,5184000.0
15000,7075,94,1,7,2527439.0
6000,6632,224,1,7,1776587.0
10000,0,0,1,7,2592000.0
3500,4821,90,1,7,2592000.0
2000,2050,22,1,7,2418609.0
500,600,16,1,7,1348480.0
6240,15,2,1,7,2592000.0
10000,125,3,1,7,2595600.0
500,0,0,1,7,4530120.0
2000,2405,21,1,7,2588400.0
700,190,7,1,7,2592000.0
9700,3127,67,1,7,2592000.0
5000,5228,24,1,7,2744545.0
500,38,2,1,7,1728000.0
750,1527,55,1,7,2592000.0
2000,2145,33,1,7,2592000.0
25000,27426,105,1,7,2592000.0
1000,1405,34,1,7,2692490.0
5500,7261,100,1,7,5184000.0
3000,119,6,1,7,2592000.0
1000,0,0,1,7,2592000.0
12000,2301,17,1,7,3631879.0
3900,2056,36,1,7,2588400.0
350000,110,3,1,7,2604453.0
10000,126,3,1,7,5180400.0
3000,590,7,1,7,1752505.0
750,2405,85,1,7,3888000.0
3000,200,3,1,7,3969972.0
3000,275,6,1,7,2692725.0
5000,7562,64,1,7,3456000.0
15000,15232,229,1,7,3888000.0
650,750,13,1,7,1163000.0
5500,75,3,1,7,4988911.0
6000,6060,92,1,7,5270400.0
1000,40,2,1,7,2592000.0
500,510,13,1,7,1814400.0
500,574,17,1,7,5150933.0
2000,446,11,1,7,2592000.0
25000,62,3,1,7,5184000.0
2000,2210,58,1,7,3636676.0
1000,1219,34,1,7,2592000.0
20000,34526,643,1,7,3244460.0
100,1,1,1,7,2595600.0
750,0,0,1,7,3888000.0
1500,398,9,1,7,1987200.0
25000,0,0,1,7,2592000.0
50,0,0,1,7,2592000.0
2500,3408,69,1,7,1814400.0
100000,0,0,1,7,2588400.0
7500,33,2,1,7,2592000.0
4500,995,11,1,7,4249717.0
835000,0,0,1,7,2592000.0
3000,3355,74,1,7,1788255.0
5000,308,4,1,7,2595419.0
1170,1261,5,1,7,819300.0
250000,0,0,1,7,5180400.0
1000,1271,24,1,7,2693141.0
10000,1,1,1,7,1296000.0
600,781,32,1,7,2592000.0
5000,16,4,1,7,3024000.0
3000,4595,71,1,7,3639923.0
150,186,3,1,7,2419200.0
150,230,16,1,7,2592000.0
5000,1,1,1,7,2592000.0
26250,1698,27,1,7,2442078.0
8000,2570,20,1,7,2901999.0
8200,11921,176,1,7,1861709.0
800,1,1,1,7,1036800.0
7000,0,0,1,7,5184000.0
1500,1780,73,1,7,2592000.0
17000,17661,82,1,7,2588400.0
5000,410,9,1,7,2592000.0
2000,0,0,1,7,2592000.0
3000,3102,22,1,7,2690355.0
8000,0,0,1,7,2592000.0
1500,2,2,1,7,2592000.0
11652,12577,117,1,7,2828052.0
3000,199,7,1,7,5184000.0
60,80,6,1,7,2764800.0
25000,30856,360,1,7,2592000.0
5000,201,7,1,7,7776000.0
5750,1742,29,1,7,2566942.0
11000,12895,41,1,7,1987200.0
100,181,7,1,7,1232138.0
1000,25,2,1,7,2595600.0
5000,5585,9,1,7,2028385.0
11500,11,1,1,7,2592000.0
3000,204,6,1,7,2595600.0
50000,102,2,1,7,2592000.0
300,1137,106,1,7,3024000.0
975,1131,34,1,7,1808991.0
50000,0,0,1,7,2592000.0
2400,50,1,1,7,2592000.0
1000,1646,96,1,7,583551.0
575,776,24,1,7,1209600.0
1000,4272,48,1,7,2610567.0
3000,0,0,1,7,2592000.0
15000,1670,28,1,7,2834660.0
1000,1050,23,1,7,2592000.0
3000,3602,47,1,7,2449463.0
2500,2560,37,1,7,5184000.0
3500,0,0,1,7,2592000.0
30000,33428,165,1,7,2592000.0
2000,2030,59,1,7,2592000.0
10500,5940,47,1,7,2764800.0
600,745,29,1,7,2595600.0
1800,2065,29,1,7,2588400.0
1000,1113,25,1,7,4735287.0
8000,8639,191,1,7,2592000.0
500000,0,0,1,7,3888000.0
2000,2052,103,1,7,3132583.0
2500,2915,25,1,7,1814400.0
1500,1551,35,1,7,2592000.0
9000,58916,1185,1,7,2592000.0
1500,3738,47,1,7,7776000.0
3000,31,2,1,7,2879683.0
500,101,6,1,7,5184000.0
1550,101,5,1,7,3053852.0
500,0,0,1,7,2592000.0
6000,647,6,1,7,2767902.0
3100,115,3,1,7,2073600.0
15000,100,1,1,7,3888000.0
10000,3,3,1,7,2592000.0
5000,0,0,1,7,4332187.0
1000,0,0,1,7,3533470.0
20,181,14,1,7,2592000.0
1,31,2,1,7,1213200.0
12000,13666,174,1,7,2592000.0
500,160,3,1,7,2592000.0
5000,7588,89,1,7,2591218.0
3000,200,9,1,7,2227740.0
1000,1610,36,1,7,2592000.0
850,875,31,1,7,2592000.0
10000,10481,179,1,7,2592000.0
4400,4795,51,1,7,3024000.0
5000,6435,42,1,7,2670730.0
1000,1217,17,1,7,1209600.0
12500,4529,121,1,7,2592000.0
1500,1929,45,1,7,2592000.0
500,1,1,1,7,2592000.0
4400,1001,10,1,7,3797963.0
2000,1,1,1,7,2592000.0
800,1083,38,1,7,2595600.0
2000,3638,137,1,7,2592000.0
50000,55,4,1,7,5184000.0
1800,2620,44,1,7,2592000.0
500,624,25,1,7,1552951.0
1000,3248,59,1,7,1503601.0
18000,18213,202,1,7,3019397.0
20000,60,2,1,7,2592000.0
350,500,16,1,7,1741649.0
4875,7,1,1,7,5184000.0
10000,10,1,1,7,3888000.0
2900,40,2,1,7,3456000.0
6000,240,9,1,7,1349845.0
100,61,7,1,7,1975372.0
750,30,1,1,7,2592000.0
3500,0,0,1,7,5184000.0
1500,632,23,1,7,2592000.0
1500,1,1,1,7,2592000.0
12000,137,5,1,7,3024000.0
50000,95,3,1,7,2592000.0
850,980,19,1,7,1691234.0
55000,100,4,1,7,2592000.0
5000,5005,42,1,7,1600530.0
5300,20,1,1,7,5187600.0
2500,3261,62,1,7,2205477.0
500,0,0,1,7,776782.0
2500,2530,30,1,7,3899566.0
20000,22244,341,1,7,5131628.0
1000,348,15,1,7,5184000.0
40000000,21700,15,1,7,2588400.0
1200,0,0,1,7,3196800.0
2000,3566,87,1,7,1673838.0
4200,5295,38,1,7,1672080.0
10000,0,0,1,7,5184000.0
2400,0,0,1,7,1814400.0
3800,4167,39,1,7,2592000.0
13333,25,1,1,7,2644322.0
25000,25821,190,1,7,2762218.0
300,410,19,1,7,1925561.0
1300,140,7,1,7,1728000.0
15000,15095,92,1,7,2592000.0
600,1042,11,1,7,2742990.0
6127,5,1,1,7,5184000.0
5000,5145,87,1,7,4128642.0
2000,0,0,1,7,2592000.0
2016,156,8,1,7,5184000.0
1100,740,25,1,7,5184000.0
2000,60,1,1,7,3312280.0
250,1125,66,1,7,1209600.0
500,126,4,1,7,5187600.0
15000,0,0,1,7,2592000.0
4250,4970,49,1,7,7741569.0
5000,5075,95,1,7,3668086.0
2500,25,1,1,7,5184000.0
5000,0,0,1,7,4010462.0
500000,0,0,1,7,5184000.0
10000,2064,17,1,7,5145692.0
7500,7516,40,1,7,2592000.0
20000,0,0,1,7,2592000.0
1500,875,11,1,7,4492375.0
40000,100,1,1,7,2851461.0
700,1742,35,1,7,2592000.0
150,236,21,1,7,2592000.0
20000,0,0,1,7,2592000.0
3000,177,3,1,7,5187600.0
250,145,6,1,7,2402415.0
50000,64205,258,1,7,2592000.0
2000,180,4,1,7,2592000.0
10000,220,4,1,7,1872508.0
10,0,0,1,7,2592000.0
1000,255,4,1,7,2592000.0
5000,5097,75,1,7,2592000.0
50000,2825,31,1,7,2592000.0
900,900,9,1,7,3452400.0
900,0,0,1,7,806178.0
600,807,25,1,7,2595600.0
1200,1300,30,1,7,2592000.0
344,357,4,1,7,1814400.0
500,1558,28,1,7,4320000.0
500,0,0,1,7,2592000.0
2000,2800,44,1,7,1206000.0
2500,287,13,1,7,2592000.0
15000,0,0,1,7,864000.0
20000,20081,87,1,7,2679325.0
2250,367,10,1,7,1220676.0
30000,30,2,1,7,5187600.0
35000,185,3,1,7,2592000.0
25000,0,0,1,7,2592000.0
30000,41490,691,1,7,2902773.0
50000,1,1,1,7,2505600.0
500,1455,28,1,7,2592000.0
1000,1075,35,1,7,2592000.0
8000,9970,128,1,7,2590793.0
10000,0,0,1,7,2592000.0
1500,405,3,1,7,2505600.0
950,41,4,1,7,2592000.0
800,880,11,1,7,2592000.0
3500,425,4,1,7,2592000.0
3500,100,4,1,7,3675705.0
2200,2450,52,1,7,3220869.0
1250,91,17,1,7,2592000.0
10000,10106,113,1,7,2592000.0
1050,1055,21,1,7,2700734.0
1705,1744,15,1,7,2592000.0
9000,10289,225,1,7,2592000.0
2500,6574,108,1,7,5184000.0
2000,0,0,1,7,2592000.0
2000,3415,61,1,7,2592000.0
100,0,0,1,7,2592000.0
2500,105,5,1,7,5184000.0
25000,2146,17,1,7,2592000.0
6500,7,3,1,7,3888000.0
1200,300,7,1,7,1296000.0
700,2085,85,1,7,2453315.0
3000,3233,38,1,7,2592000.0
250,1498,100,1,7,1209600.0
300,345,10,1,7,2592000.0
500,0,0,1,7,2592000.0
3000,895,16,1,7,1728000.0
25000,100,3,1,7,7866000.0
9000,2,2,1,7,2616613.0
1000,755,16,1,7,5100547.0
1500,1531,30,1,7,2595600.0
11000,6756,79,1,7,1814400.0
10000,10100,93,1,7,2678400.0
15000,105,2,1,7,2592000.0
20000,2601,10,1,7,3891600.0
4000,4170,63,1,7,2592000.0
1500,10,2,1,7,1209600.0
6000,0,0,1,7,864000.0
5500,7867,131,1,7,2592000.0
100000,10,1,1,7,5184000.0
1000,1050,14,1,7,5270400.0
3500,10,1,1,7,2592000.0
7000,1430,39,1,7,1900800.0
750,840,18,1,7,1270003.0
2500,3845,50,1,7,5180400.0
3000,3360,50,1,7,1724400.0
500,50,1,1,7,3830150.0
3000,415,20,1,7,2159973.0
3001,75,2,1,7,2352445.0
5000,15,2,1,7,2588400.0
3000,3051,66,1,7,3308631.0
15000,2212,37,1,7,3521810.0
5000,6119,51,1,7,2588400.0
10000,11045,137,1,7,2592000.0
750,750,12,1,7,864000.0
5000,5493,71,1,7,2588400.0
10000,10145,266,1,7,4761848.0
50000,13,2,1,7,2592000.0
9300,0,0,1,7,2592000.0
3500,1,1,1,7,2592000.0
850,100,1,1,7,2592000.0
600,680,28,1,7,1154255.0
2500,26,2,1,7,2592000.0
5000,13020,73,1,7,2588400.0
1000,1067,13,1,7,2592000.0
5000,775,6,1,7,4020255.0
35000,320,10,1,7,2592000.0
5000,25,1,1,7,2592000.0
1100,51,3,1,7,2592000.0
650,196,7,1,7,663779.0
5000,717,18,1,7,3024000.0
6000,105,5,1,7,5184000.0
5000,0,0,1,7,5184000.0
2164,87,2,1,7,2592000.0
2000,2138,45,1,7,3974400.0
3000,60,2,1,7,3053320.0
2800,100,3,1,7,2592000.0
2000,30,1,1,7,3949075.0
395,456,11,1,7,3888000.0
6800,30,1,1,7,1728000.0
800,100,1,1,7,1082518.0
20,21,3,1,7,2592000.0
2000,736,18,1,7,5184000.0
14800,345,10,1,7,5184000.0
20000,0,0,1,7,2591620.0
2000,2263,35,1,7,2794855.0
12000,5401,67,1,7,3024000.0
100,0,0,1,7,2595600.0
3000,3,1,1,7,2592000.0
10000,0,0,1,7,2592000.0
1750,2022,41,1,7,2595600.0
1665,2285,23,1,7,2592000.0
2500,2535,46,1,7,2643122.0
4000,6130,46,1,7,5270400.0
8000,815,20,1,7,2592000.0
500,1992,36,1,7,1296000.0
2250,26,2,1,7,2592000.0
500,18,4,1,7,2077727.0
5000,475,10,1,7,3888000.0
15000,15825,75,1,7,2160000.0
2000,340,6,1,7,2234527.0
1000,10,1,1,7,201201.0
2000,925,19,1,7,2592000.0
5000,96,5,1,7,5184000.0
3000,3075,27,1,7,2592000.0
3000,3180,36,1,7,5184000.0
550,45,2,1,7,2592000.0
1000,20,1,1,7,2592000.0
1500,0,0,1,7,2746326.0
3500,5367,54,1,7,951110.0
20000,20201,45,1,7,3735807.0
800,1071,18,1,7,3870896.0
40,0,0,1,7,2592000.0
40000,55,3,1,7,2592000.0
7377,1885,27,1,7,2592000.0
200,230,10,1,7,1296000.0
8500,515,9,1,7,2332800.0
2300,611,18,1,7,604800.0
2500,0,0,1,7,2592000.0
30000,0,0,1,7,2592000.0
3000,161,4,1,7,2999680.0
200,314,15,1,7,1296000.0
325,325,8,1,7,2237515.0
2500,0,0,1,7,3888000.0
1000,1080,30,1,7,1333579.0
2500,20,1,1,7,1207269.0
2500,905,18,1,7,1141421.0
20000,697,11,1,7,2670274.0
2000,1,1,1,7,2592000.0
10000,0,0,1,7,4320000.0
500,10,1,1,7,2592000.0
800,208,4,1,7,2592000.0
1000,0,0,1,7,2592000.0
4000,4310,124,1,7,2592000.0
1000,102,2,1,7,4765685.0
1300,2010,14,1,7,1123200.0
1000,150,4,1,7,4367390.0
5000,6714,242,1,7,2592000.0
10000,1331,29,1,7,3888000.0
3000,25,1,1,7,2483630.0
1650,400,6,1,7,3891600.0
2000,2060,23,1,7,2592000.0
500,2,2,1,7,601200.0
500,40,3,1,7,3456000.0
10000,19273,229,1,7,2592000.0
1150,85,2,1,7,2592000.0
1000,174,4,1,7,2592000.0
15000,16363,157,1,7,2198820.0
5000,5725,70,1,7,3190327.0
9000,2015,31,1,7,3888000.0
3600,245,11,1,7,2588400.0
20000,455,5,1,7,2595600.0
750,0,0,1,7,2851200.0
500,0,0,1,7,2595600.0
6000,6477,195,1,7,5184000.0
3000,4581,130,1,7,2032319.0
2000,2065,25,1,7,1237113.0
2500,35,3,1,7,2718994.0
100000,70873,70,1,7,3546111.0
5000,878,21,1,7,3933697.0
12000,13172,126,1,7,2592000.0
6000,6210,84,1,7,4155095.0
100,26,2,1,7,2073600.0
29000,10,2,1,7,2592000.0
1050,1050,5,1,7,2160000.0
12000,12025,70,1,7,2588400.0
4100,4455,27,1,7,2595600.0
2000,25,1,1,7,2592000.0
3000,3924,72,1,7,2588400.0
400,410,13,1,7,1814400.0
3000,3896,32,1,7,2255416.0
300,435,8,1,7,2592000.0
550,0,0,1,7,1314588.0
200000,10,1,1,7,2595600.0
2000,0,0,1,7,7776000.0
4500,5093,79,1,7,2592000.0
2000,3240,53,1,7,2669499.0
3000,1395,19,1,7,3024000.0
1,336,8,1,7,712390.0
5000,5760,143,1,7,1285479.0
20000,965,13,1,7,5184000.0
500,2831,58,1,7,2592000.0
3800,4373,89,1,7,2592000.0
12800,13198,69,1,7,2592000.0
2000,2340,34,1,7,2714549.0
3000,3206,70,1,7,2592000.0
8500,1294,21,1,7,2592000.0
25000,10,1,1,7,604800.0
3500,270,5,1,7,3888000.0
231,40,8,1,7,171244.0
500,507,7,1,7,4943238.0
5500,5580,79,1,7,3114000.0
200,0,0,1,7,2592000.0
600,17,3,1,7,1900800.0
40,59,4,1,7,5182111.0
80000,16280,232,1,7,2592000.0
2500,3000,26,1,7,2160000.0
500,55,3,1,7,2592000.0
20000,1541,26,1,7,3550657.0
30000,3,1,1,7,2592000.0
10000,100,1,1,7,2592000.0
30000,35153,228,1,7,2801521.0
10000,10386,149,1,7,3908797.0
3600,661,10,1,7,3371561.0
1500,62,5,1,7,3459600.0
3000,200,5,1,7,2588400.0
3500,4335,76,1,7,2592000.0
5000,0,0,1,7,2592000.0
3500,4020,65,1,7,2590848.0
25000,0,0,1,7,2592000.0
1000,180,4,1,7,1823673.0
313400,0,0,1,7,2592000.0
200,12,3,1,7,2592000.0
12500,577,10,1,7,4985774.0
1000,2606,77,1,7,2592000.0
40,40,5,1,7,2592000.0
800,0,0,1,7,2592000.0
10000,16003,232,1,7,2592000.0
1000,25,1,1,7,2592000.0
40000,52,4,1,7,2592000.0
5000,280,3,1,7,2592000.0
15000,0,0,1,7,2592000.0
45000,150,2,1,7,5184000.0
900,1332,40,1,7,3045513.0
55000,1815,19,1,7,2592000.0
1000,1000,21,1,7,2592000.0
1500,0,0,1,7,2592000.0
1500,135,5,1,7,2592000.0
200,326,10,1,7,2401598.0
12000,143,10,1,7,2595600.0
11977,0,0,1,7,2625920.0
2100,668,3,1,7,1843753.0
4000,1,1,1,7,5184000.0
3500,3800,82,1,7,2742459.0
300,106,7,1,7,2473456.0
25000,112724,830,1,7,1555200.0
300,301,8,1,7,1414686.0
5000,230,10,1,7,6257541.0
220,235,14,1,7,2592000.0
1000,259,3,1,7,2421467.0
4100,2653,111,1,7,2789911.0
2000,176,5,1,7,2592000.0
750,836,18,1,7,3011722.0
7000,275,6,1,7,3245736.0
2300,2847,60,1,7,1818000.0
20000,0,0,1,7,3024000.0
900,1085,29,1,7,1488895.0
71300,10,1,1,7,2595600.0
150,30,1,1,7,2160000.0
3800,0,0,1,7,5184000.0
1600,2483,26,1,7,2422612.0
25000,0,0,1,7,2592000.0
1200,1556,35,1,7,2073111.0
10000,1045,17,1,7,2592000.0
4860,5315,100,1,7,2592000.0
600,1,1,1,7,2853966.0
3000,277,4,1,7,2592000.0
3500,4074,72,1,7,2592000.0
3230,3260,32,1,7,2592000.0
1000,0,0,1,7,1209600.0
1700,1855,37,1,7,6357174.0
9600,40,1,1,7,3864736.0
1000,370,3,1,7,2588400.0
3500,347,10,1,7,2592000.0
1200,1486,61,1,7,1543009.0
10800,1260,16,1,7,2592000.0
13000,2449,36,1,7,3282322.0
7500,85,4,1,7,2592000.0
100,551,19,1,7,3343678.0
6200,1105,9,1,7,2631326.0
20,1671,32,1,7,2592000.0
4500,1156,15,1,7,2592000.0
3500,5,1,1,7,1814400.0
600,0,0,1,7,604800.0
500,522,13,1,7,2187377.0
10000,1449,20,1,7,2592000.0
600,625,22,1,7,2592000.0
25000,9772,206,1,7,2592000.0
300,320,10,1,7,1391786.0
150,207,13,1,7,1403679.0
10000,6712,95,1,7,2588400.0
3500,60,3,1,7,2592000.0
2000,2015,6,1,7,3808743.0
25000,0,0,1,7,2592000.0
2000,2050,11,1,7,2104443.0
1200,140,2,1,7,7773553.0
500,110,2,1,7,5187600.0
25000,805,11,1,7,2592000.0
170,260,9,1,7,2436546.0
420,50,4,1,7,2592000.0
1000,425,12,1,7,2592000.0
900,911,11,1,7,2595600.0
10000,10650,96,1,7,2592000.0
10000,0,0,1,7,2688773.0
